Company,Customer Count
ヤママツ巧管株式会社,2
ヤマミ機工株式会社,10
ヤマミ水産株式会社,3
ヤマムラ株式会社,3
ヤマモトロックマシン株式会社,4
ヤマモト食品株式会社,2
ヤマモト食販株式会社,6
ヤマモリ株式会社,8
ヤマ・インダストリー合同会社,2
ヤヱガキジャパン株式会社,4
ヤヱガキ酒造株式会社,4
ヤヱガキ醗酵技研株式会社,7
ヤング開発株式会社,8
ヤンマーアグリジャパン株式会社,10
ヤンマーアグリジャパン株式会社中部近畿支社,5
ヤンマーアグリジャパン株式会社東北支社,2
ヤンマーアグリ株式会社,8
ヤンマーインターナショナルアジア株式会社,2
ヤンマーエネルギーシステム株式会社,20
ヤンマーキャステクノ株式会社,6
ヤンマーホールディングス株式会社,47
ヤンマー舶用システム株式会社,12
ヤンマー舶用システム株式会社神奈川支店,2
ヤーマン株式会社,14
ユアサクオビス株式会社,2
ユアサプライムス株式会社,4
ユアサマクロス株式会社,2
ユアサモビリティサービス株式会社,2
ユアサ・フナショク株式会社,2
ユアサ・フナショク株式会社(東京証券取引所市場第二部上場),3
ユアサ化成株式会社,11
ユアサ商事株式会社,8
ユアサ工機株式会社,4
ユアサ株式会社,4
ユアサ燃料株式会社,5
ユアサ自動車株式会社,5
ユアサ電池サービス株式会社,5
ユアサ電池サービス販売株式会社,3
ユアスタンド株式会社,6
ユアマイスター株式会社,6
ユアーズエバー株式会社,2
ユイマール電気工業株式会社,12
ユウアイ電子工業株式会社,6
ユウキメタルテック株式会社,10
ユウキ産業株式会社,12
ユウシード東洋株式会社,4
ユウフォーム株式会社,2
ユウ薬品株式会社,4
ユキワ精工株式会社,3
ユキ技研株式会社,2
ユケン工業株式会社,4
ユザワヤ商事　株式会社,2
ユタカフーズ株式会社,15
ユタカ交通株式会社,12
ユタカ冷蔵株式会社,2
ユタカ工業　株式会社,3
ユタカ工業株式会社,16
ユタカ機工有限会社,2
ユタカ産業株式会社,6
ユタカ自動車工業株式会社,5
ユタカ電業株式会社,18
ユタニ工業株式会社,5
ユテクジャパン株式会社,21
ユテクジャパン株式会社東北営業所,2
ユナイティドフーズ株式会社,3
ユナイティドフーズ株式会社京都工場,5
ユナイテッドインダストリー株式会社,3
ユナイテッドトヨタ熊本株式会社,4
ユナイテッドリニューアブルエナジー株式会社,3
ユナイテッドワールド株式会社,2
ユナイテッド・インシュアランス株式会社,4
ユナイテッド・エステート株式会社,2
ユナイテッド・オーソペディック・ジャパン株式会社,4
ユナイテッド・セミコンダクター・ジャパン株式会社,13
ユナイテッド・プレシジョン・テクノロジーズ株式会社,5
ユナイテッド不動産株式会社,4
ユナイトサービス株式会社,2
ユナイト三重　株式会社,3
ユナイト三重株式会社,15
ユナイト協同組合,3
ユナイト株式会社,3
ユナイト株式会社仙台営業所,5
ユナ防災システム株式会社,4
ユニアデックス株式会社,7
ユニインターネットラボ株式会社,2
ユニインフォーメーション株式会社,5
ユニオンゴム工業株式会社,5
ユニオンサービス株式会社,3
ユニオンスチール株式会社,6
ユニオンチーズ株式会社,5
ユニオンツール株式会社本社,3
ユニオンテック株式会社,5
ユニオントイシ株式会社,11
ユニオントレーディング株式会社,8
ユニオンビズ株式会社,4
ユニオン・シティサービス株式会社,7
ユニオン合成株式会社,47
ユニオン商事株式会社,12
ユニオン機工株式会社,5
ユニオン産業株式会社,6
ユニオン石油工業株式会社,4
ユニオン給食株式会社,3
ユニオン通商株式会社,2
ユニオン電子工業株式会社,4
ユニオン電装株式会社,3
ユニカス工業株式会社,8
ユニクラフトナグラ株式会社,47
ユニクラ自工株式会社,2
ユニコントロールズ株式会社,5
ユニシステム株式会社,3
ユニタイト　株式会社,2
ユニタイトシステムズ株式会社,8
ユニタイト株式会社,12
ユニチカスパークライト株式会社,2
ユニチカ株式会社,16
ユニット株式会社,4
ユニティ・ソフト株式会社,2
ユニテックシステム株式会社,21
ユニテック・ジャパン株式会社,2
ユニテック工業株式会社,24
ユニテック株式会社,5
ユニテック株式会社静岡事業所,2
ユニバーサル ミュージック合同会社,2
ユニバーサルエコロジー株式会社,19
ユニバーサルソフト株式会社,2
ユニバーサルフィールド株式会社,10
ユニバーサルミュージック合同会社,2
ユニバーサル・フェローズ有限会社,2
ユニバーサル事務機株式会社,16
ユニバーサル協同組合,2
ユニバーサル製缶株式会社,2
ユニバーサル製缶株式会社岐阜工場,4
ユニバースジャパン株式会社,2
ユニバース光学工業株式会社,2
ユニバース名古屋,2
ユニバース株式会社,4
ユニパルス株式会社,20
ユニファイド・サービス株式会社,2
ユニファ株式会社,2
ユニフォームネクスト株式会社,2
ユニフォームプラザ沖縄　株式会社,2
ユニフーズ株式会社,4
ユニプラステック株式会社,2
ユニプラ株式会社,3
ユニプレス株式会社,5
ユニベールホールディングス株式会社,3
ユニポリマー株式会社,11
ユニポリマー株式会社群馬工場,8
ユニライズ株式会社,4
ユニリーバ・ジャパン株式会社,8
ユニヴァーサル商事株式会社,6
ユニ・チャーム メンリッケ株式会社,4
ユニ・チャーム国光ノンウーヴン株式会社,8
ユニ・チャーム株式会社,16
ユニークキャリア株式会社,2
ユニードパック株式会社,6
ユニー株式会社,12
ユニ工業株式会社,5
ユミックス株式会社,6
ユミテック株式会社,6
ユミルリンク株式会社,2
ユミール株式会社,2
ユメックス株式会社,12
ユワキヤ醤油株式会社,13
ユーアイコーポレーション株式会社,4
ユーアンドアールホテルマネジメント株式会社,8
ユーアールエー株式会社,39
ユーエスウラサキ株式会社,2
ユーエスカートン株式会社,5
ユーエス電気株式会社,5
ユーカリ街づくり協同組合,2
ユーキ食品株式会社,5
ユーグループトヨタL&F長野株式会社,6
ユーグループ長野トヨタ自動車株式会社伊那店,2
ユーコットホールディングス株式会社,2
ユーコネクト株式会社,2
ユーコーコミュニティー株式会社,3
ユーサンガスケット株式会社,4
ユーサン精密株式会社,5
ユーザーサイド株式会社,4
ユーシステム株式会社,10
ユーシン建設株式会社,2
ユーシンＳＬ株式会社,2
ユーシーカード株式会社,2
ユーシーシーフードサービスシステムズ株式会社,2
ユーシーポリマー株式会社,3
ユージーエム株式会社,4
ユージーハイテックス株式会社,4
ユージーハウス株式会社,5
ユージー基材株式会社,3
ユースタイルラボラトリー株式会社,15
ユーティテクノ株式会社,5
ユーデックス株式会社,5
ユーデン株式会社,2
ユート運輸倉庫株式会社,3
ユーハン工業株式会社,2
ユーピーflow株式会社,4
ユーフーズ株式会社,17
ユーミーコーポレーション株式会社,9
ユーミーサポート株式会社宇都宮店,3
ユーロインターナショナル　株式会社,2
ユー・エム・システム株式会社,4
ユー・エム・シー・エレクトロニクス株式会社,9
ユー・トラフィック株式会社,4
ヨコキ株式会社,2
ヨコズナクリエーション株式会社,4
ヨコタインターナショナル株式会社,9
ヨコタ工業株式会社,2
ヨコハマタイヤ滋賀販売株式会社,7
ヨコハンオート株式会社,8
ヨコモリ運輸株式会社,5
ヨシアース株式会社,9
ヨシオカ商事株式会社,12
ヨシオ工業株式会社,3
ヨシカワ株式会社,2
ヨシケイ栃木フーズ株式会社,12
ヨシケイ開発株式会社,18
ヨシケン不動産株式会社,3
ヨシザワLD株式会社,2
ヨシダエルシス株式会社,3
ヨシダエンジニアリング有限会社,15
ヨシダ・テクノ株式会社,2
ヨシダ工業株式会社,9
ヨシダ自動車株式会社,3
ヨシテク工業株式会社,11
ヨシノ精工有限会社,5
ヨシムラウェルディング株式会社,2
ヨシモトポール株式会社,5
ヨシワ工業株式会社,8
ヨシ電子株式会社,3
ヨツギ化学株式会社,3
ヨツバ通商株式会社,3
ヨドプレ株式会社,12
ヨネックス株式会社,4
ヨネックス精機株式会社,3
ヨモト合同会社,3
ヨリフジ建設株式会社,2
ヨロズ精工株式会社,12
ヨロズ鋼材株式会社,5
ヨーキ産業株式会社,8
ヨーホー電子株式会社,8
ヨーロッパ・アシスタンス・ジャパン株式会社,4
ライアート株式会社,4
ライアート株式会社岐阜可児ショールーム,2
ライオンエンジニアリング株式会社,4
ライオンカラー株式会社,4
ライオンケミカル株式会社,3
ライオンコーディアルサポート株式会社,4
ライオンフーヅ株式会社,6
ライオン菓子株式会社,2
ライクキッズ株式会社,3
ライクケア　株式会社,2
ライクケア株式会社,32
ライクケア株式会社サンライズ・ヴィラ森の里,2
ライクスタッフィング 株式会社東北支社,2
ライクスタッフィング株式会社,10
ライクワークス株式会社,3
ライクワークス株式会社幕張支社,2
ライク株式会社,3
ライジングサン協同組合,3
ライジングサン株式会社,12
ライジングファーム株式会社,3
ライジングフード株式会社,4
ライステクノロジーかわち株式会社,3
ライズインターナショナル株式会社,5
ライズイン株式会社,7
ライズグローバル通商株式会社,2
ライズコーポレーション株式会社,2
ライズテック株式会社,2
ライズ株式会社,2
ライズＮＥＯ協同組合,2
ライトケミカル工業株式会社,18
